Rule,Instance,Algorithm,Run,Type,Precision,Recall,F1,ED,HV,Time
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_21,HypE,21.0,EXTRACT,0.99926619,0.546666667,0.773290473,0.45333392690819535,0.5462655175330887,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_21,IBEA,21.0,EXTRACT,0.993150685,0.506484018,0.747168017,0.4935635091914652,0.5030149494182523,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,DBEA,22.0,EXTRACT,0.998695412,0.56,0.781773265,0.4400019340296696,0.55926943072,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_21,SMSEMOA,21.0,EXTRACT,0.99926619,0.546666667,0.773290473,0.45333392690819535,0.5462655175330887,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,ga,22.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule18,migrationRule18/num_iter_100pop_size_100/input/input_CO/run_5,AUTHOR_UNSGA3,5.0,STD,1.0,1.0,1.0,0.0,1.0,57.76460719
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,MOEAD,22.0,EXTRACT,0.8765154,0.136190476,0.478399827,0.8725911644007557,0.1193730495473304,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,NSGA2,22.0,EXTRACT,0.998695412,0.56,0.781773265,0.4400019340296696,0.55926943072,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,HypE,22.0,EXTRACT,0.998695412,0.56,0.781773265,0.4400019340296696,0.55926943072,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,IBEA,22.0,EXTRACT,1.0,0.52,0.756718445,0.48,0.52,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,SMSEMOA,22.0,EXTRACT,0.998695412,0.56,0.781773265,0.4400019340296696,0.55926943072,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_10,AUTHOR_UNSGA3,10.0,STD,1.0,1.0,1.0,0.0,1.0,44.81565118
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,ga,23.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,DBEA,23.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,IBEA,23.0,EXTRACT,1.0,0.513333333,0.754512412,0.48666666700000005,0.513333333,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,MOEAD,23.0,EXTRACT,0.877572678,0.136410256,0.478943544,0.8722245669058383,0.11970991366458558,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,NSGA2,23.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,HypE,23.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,SMSEMOA,23.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule18,migrationRule18/num_iter_100pop_size_100/input/input_CO/run_4,AUTHOR_UNSGA3,4.0,STD,1.0,1.0,1.0,0.0,1.0,62.64629912
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,DBEA,24.0,EXTRACT,1.0,0.539809524,0.768972872,0.46019047599999996,0.539809524,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,ga,24.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,HypE,24.0,EXTRACT,1.0,0.539809524,0.768972872,0.46019047599999996,0.539809524,
migrationRule18,migrationRule18/num_iter_100pop_size_100/input/input_CO/run_28,AUTHOR_UNSGA3,28.0,STD,1.0,1.0,1.0,0.0,1.0,74.18278265
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,IBEA,24.0,EXTRACT,0.999803614,0.56,0.782251637,0.440000043826658,0.55989002384,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,MOEAD,24.0,EXTRACT,0.869109494,0.134358974,0.474014328,0.8754808452817622,0.11677265990749916,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,NSGA2,24.0,EXTRACT,1.0,0.539809524,0.768972872,0.46019047599999996,0.539809524,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,SMSEMOA,24.0,EXTRACT,1.0,0.539809524,0.768972872,0.46019047599999996,0.539809524,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_15,AUTHOR_UNSGA3,15.0,STD,1.0,0.986666667,0.994569607,0.013333332999999947,0.986666667,22.32931805
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,DBEA,25.0,EXTRACT,0.998725883,0.56,0.781775351,0.440001844739462,0.55928649448,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,ga,25.0,EXTRACT,1.0,0.2,0.566666667,0.8,0.2,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,HypE,25.0,EXTRACT,0.998725883,0.56,0.781775351,0.440001844739462,0.55928649448,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_14,PAPER_UNSGA3,14.0,STD,0.999559762,0.613333333,0.815145714,0.386666917615647,0.6130633203601468,23.36831903
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_15,PAPER_UNSGA3,15.0,STD,1.0,0.56,0.785238511,0.43999999999999995,0.56,23.12925792
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,MOEAD,25.0,EXTRACT,0.872596154,0.132307692,0.477939591,0.8769958274347481,0.11545118318381657,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,IBEA,25.0,EXTRACT,1.0,0.513333333,0.754512412,0.48666666700000005,0.513333333,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_20,PAPER_UNSGA3,20.0,STD,0.999446815,0.50037037,0.743883921,0.49962993624039503,0.5000935726168715,15.76579046
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,NSGA2,25.0,EXTRACT,0.998725883,0.56,0.781775351,0.440001844739462,0.55928649448,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,SMSEMOA,25.0,EXTRACT,0.998725883,0.56,0.781775351,0.440001844739462,0.55928649448,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,ga,26.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,DBEA,26.0,EXTRACT,0.999797571,0.573333333,0.790776466,0.4266667150205051,0.5732172737067341,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_2,PAPER_UNSGA3,2.0,STD,1.0,0.58,0.795955792,0.42000000000000004,0.58,18.83500195
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,HypE,26.0,EXTRACT,0.999797571,0.573333333,0.790776466,0.4266667150205051,0.5732172737067341,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,MOEAD,26.0,EXTRACT,0.863532764,0.132307692,0.472993562,0.8783582685122548,0.1142520269712207,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,IBEA,26.0,EXTRACT,1.0,0.566666667,0.786620655,0.433333333,0.566666667,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,NSGA2,26.0,EXTRACT,0.999797571,0.573333333,0.790776466,0.4266667150205051,0.5732172737067341,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_16,AUTHOR_UNSGA3,16.0,STD,1.0,0.986666667,0.994569607,0.013333332999999947,0.986666667,24.37930894
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,SMSEMOA,26.0,EXTRACT,0.999797571,0.573333333,0.790776466,0.4266667150205051,0.5732172737067341,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,ga,27.0,EXTRACT,1.0,0.2,0.566666667,0.8,0.2,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,DBEA,27.0,EXTRACT,0.999421951,0.553921569,0.777997197,0.44607880553111706,0.5536013751909611,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,HypE,27.0,EXTRACT,0.999421951,0.553921569,0.777997197,0.44607880553111706,0.5536013751909611,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,MOEAD,27.0,EXTRACT,0.872659748,0.128571429,0.474154641,0.8806834244690458,0.11219911083113988,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_11,PAPER_UNSGA3,11.0,STD,1.0,0.553333333,0.780037401,0.446666667,0.553333333,38.81455708
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_13,PAPER_UNSGA3,13.0,STD,0.999774011,0.6,0.808070115,0.4000000638387801,0.5998644066,30.22197747
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,IBEA,27.0,EXTRACT,1.0,0.54,0.770272121,0.45999999999999996,0.54,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_11,AUTHOR_UNSGA3,11.0,STD,1.0,1.0,1.0,0.0,1.0,43.4777925
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,NSGA2,27.0,EXTRACT,0.999421951,0.553921569,0.777997197,0.44607880553111706,0.5536013751909611,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_19,PAPER_UNSGA3,19.0,STD,1.0,0.626666667,0.823850704,0.37333333300000004,0.626666667,25.70918632
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_18,PAPER_UNSGA3,18.0,STD,1.0,0.633333333,0.827675606,0.36666666699999995,0.633333333,29.20375943
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_12,PAPER_UNSGA3,12.0,STD,0.999032902,0.546666667,0.774278624,0.45333436455604215,0.5461379867596776,35.0486989
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_19,AUTHOR_UNSGA3,19.0,STD,1.0,1.0,1.0,0.0,1.0,33.11956763
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,PAPER_UNSGA3,22.0,STD,0.999066253,0.633333333,0.826611224,0.36666785593006224,0.6327419599003112,24.21517944
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,PAPER_UNSGA3,25.0,STD,0.999224656,0.533333333,0.766604205,0.46666731109775333,0.5329198162002584,15.42760992
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_17,AUTHOR_UNSGA3,17.0,STD,1.0,1.0,1.0,0.0,1.0,37.50941062
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,PAPER_UNSGA3,24.0,STD,1.0,0.586666667,0.800068539,0.41333333299999997,0.586666667,19.75423098
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_13,AUTHOR_UNSGA3,13.0,STD,1.0,1.0,1.0,0.0,1.0,43.13133669
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_25,AUTHOR_UNSGA3,25.0,STD,1.0,1.0,1.0,0.0,1.0,18.61169314
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_22,AUTHOR_UNSGA3,22.0,STD,1.0,1.0,1.0,0.0,1.0,28.18244171
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,AUTHOR_UNSGA3,26.0,STD,1.0,1.0,1.0,0.0,1.0,18.72048831
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_23,AUTHOR_UNSGA3,23.0,STD,0.986842105,1.0,0.994596692,0.013157894999999975,0.986842105,28.67748809
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_14,AUTHOR_UNSGA3,14.0,STD,1.0,1.0,1.0,0.0,1.0,45.96155953
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_17,PAPER_UNSGA3,17.0,STD,0.999803614,0.56,0.782251637,0.440000043826658,0.55989002384,44.34319973
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_26,PAPER_UNSGA3,26.0,STD,1.0,0.619761905,0.819810313,0.38023809500000005,0.619761905,22.05023575
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_2,AUTHOR_UNSGA3,2.0,STD,1.0,0.986666667,0.994569607,0.013333332999999947,0.986666667,42.64825821
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_24,AUTHOR_UNSGA3,24.0,STD,1.0,1.0,1.0,0.0,1.0,28.65614367
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_21,PAPER_UNSGA3,21.0,STD,1.0,0.533333333,0.766924398,0.46666666700000003,0.533333333,38.41109848
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_16,PAPER_UNSGA3,16.0,STD,0.998780879,0.573333333,0.791286755,0.42666840870270856,0.5726343702937398,49.20343924
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,ga,29.0,EXTRACT,1.0,0.2,0.566666667,0.8,0.2,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,ga,3.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,ga,28.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,MOEAD,29.0,EXTRACT,0.880202934,0.138095238,0.480974341,0.8701902986016823,0.1215518336590283,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,MOEAD,28.0,EXTRACT,0.880260022,0.129230769,0.48425146,0.8789634326795238,0.11375667956301691,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,MOEAD,3.0,EXTRACT,0.868680063,0.137435897,0.479623444,0.8725031562337632,0.11938782366442151,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,SMSEMOA,28.0,EXTRACT,0.999025248,0.56,0.781930221,0.4400010797048815,0.5594541388800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,DBEA,28.0,EXTRACT,0.999025248,0.56,0.781930221,0.4400010797048815,0.5594541388800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,NSGA2,28.0,EXTRACT,0.999025248,0.56,0.781930221,0.4400010797048815,0.5594541388800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,HypE,29.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,DBEA,29.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,HypE,28.0,EXTRACT,0.999025248,0.56,0.781930221,0.4400010797048815,0.5594541388800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,ga,4.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,HypE,3.0,EXTRACT,0.998647214,0.565882353,0.784737798,0.43411975475296954,0.5651168352752145,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,SMSEMOA,3.0,EXTRACT,0.998647214,0.565882353,0.784737798,0.43411975475296954,0.5651168352752145,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,SMSEMOA,29.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,IBEA,3.0,EXTRACT,0.999803922,0.54,0.770192666,0.46000004178976117,0.5398941178800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,NSGA2,3.0,EXTRACT,0.998647214,0.565882353,0.784737798,0.43411975475296954,0.5651168352752145,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_3,DBEA,3.0,EXTRACT,0.998647214,0.565882353,0.784737798,0.43411975475296954,0.5651168352752145,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,SMSEMOA,27.0,EXTRACT,0.999421951,0.553921569,0.777997197,0.44607880553111706,0.5536013751909611,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,IBEA,29.0,EXTRACT,1.0,0.54,0.771347854,0.45999999999999996,0.54,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_28,IBEA,28.0,EXTRACT,1.0,0.513333333,0.753320571,0.48666666700000005,0.513333333,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,ga,5.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_29,NSGA2,29.0,EXTRACT,0.999413323,0.56,0.782090738,0.4400003911247151,0.5596714608800001,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,MOEAD,5.0,EXTRACT,0.879349817,0.129230769,0.476019998,0.8790878911202593,0.11363905307091927,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,MOEAD,4.0,EXTRACT,0.872504562,0.141538462,0.48113776,0.8678774676969885,0.12349295379346366,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_18,AUTHOR_UNSGA3,18.0,STD,1.0,0.986666667,0.994569607,0.013333332999999947,0.986666667,51.16268802
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,ga,6.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,MOEAD,6.0,EXTRACT,0.870475113,0.132307692,0.475769248,0.8773064673845336,0.11517055314446921,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,IBEA,6.0,EXTRACT,1.0,0.526666667,0.763557934,0.473333333,0.526666667,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,DBEA,4.0,EXTRACT,0.996143721,0.565686275,0.784688531,0.43433084464622296,0.5635048308971293,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,HypE,4.0,EXTRACT,0.996143721,0.565686275,0.784688531,0.43433084464622296,0.5635048308971293,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,SMSEMOA,6.0,EXTRACT,0.999253768,0.532957746,0.764198287,0.46704285015788255,0.5325600358752869,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,IBEA,4.0,EXTRACT,1.0,0.553333333,0.780037401,0.446666667,0.553333333,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,SMSEMOA,4.0,EXTRACT,0.996143721,0.565686275,0.784688531,0.43433084464622296,0.5635048308971293,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_4,NSGA2,4.0,EXTRACT,0.996143721,0.565686275,0.784688531,0.43433084464622296,0.5635048308971293,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,IBEA,5.0,EXTRACT,0.999789252,0.533333333,0.767914559,0.46666671458719705,0.5332209340667369,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,SMSEMOA,5.0,EXTRACT,0.998414625,0.579191919,0.79312772,0.42081106740292984,0.5782736826114154,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,HypE,5.0,EXTRACT,0.998414625,0.579191919,0.79312772,0.42081106740292984,0.5782736826114154,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,ga,7.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,NSGA2,5.0,EXTRACT,0.998414625,0.579191919,0.79312772,0.42081106740292984,0.5782736826114154,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_5,DBEA,5.0,EXTRACT,0.998414625,0.579191919,0.79312772,0.42081106740292984,0.5782736826114154,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,DBEA,7.0,EXTRACT,0.999800638,0.553737374,0.779117404,0.4462626705311827,0.5536269798096446,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,DBEA,6.0,EXTRACT,0.999253768,0.532957746,0.764198287,0.46704285015788255,0.5325600358752869,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,ga,8.0,EXTRACT,0.933333333,0.186666667,0.552222222,0.8160609995936442,0.1742222224711111,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,MOEAD,7.0,EXTRACT,0.879942487,0.134358974,0.476398212,0.8739268804208267,0.11822816973232833,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,HypE,6.0,EXTRACT,0.999253768,0.532957746,0.764198287,0.46704285015788255,0.5325600358752869,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,DBEA,8.0,EXTRACT,0.99979525,0.566464646,0.786456098,0.4335354023496441,0.5663486623637315,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,MOEAD,8.0,EXTRACT,0.870222545,0.13025641,0.472962501,0.8793725605068452,0.11335206461276344,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_6,NSGA2,6.0,EXTRACT,0.999253768,0.532957746,0.764198287,0.46704285015788255,0.5325600358752869,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,HypE,7.0,EXTRACT,0.999800638,0.553737374,0.779117404,0.4462626705311827,0.5536269798096446,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,NSGA2,7.0,EXTRACT,0.999800638,0.553737374,0.779117404,0.4462626705311827,0.5536269798096446,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,IBEA,7.0,EXTRACT,1.0,0.5,0.74523437,0.5,0.5,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,ga,9.0,EXTRACT,1.0,0.2,0.566666667,0.8,0.2,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_7,SMSEMOA,7.0,EXTRACT,0.999800638,0.553737374,0.779117404,0.4462626705311827,0.5536269798096446,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,DBEA,9.0,EXTRACT,1.0,0.566666667,0.786620655,0.433333333,0.566666667,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,IBEA,8.0,EXTRACT,0.997584541,0.533140097,0.765584723,0.46686615155882755,0.5318523189544405,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,NSGA2,8.0,EXTRACT,0.99979525,0.566464646,0.786456098,0.4335354023496441,0.5663486623637315,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,HypE,8.0,EXTRACT,0.99979525,0.566464646,0.786456098,0.4335354023496441,0.5663486623637315,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,MOEAD,9.0,EXTRACT,0.876059356,0.136410256,0.47890786,0.8724382666854545,0.11950348102315514,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_8,SMSEMOA,8.0,EXTRACT,0.99979525,0.566464646,0.786456098,0.4335354023496441,0.5663486623637315,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,NSGA2,9.0,EXTRACT,1.0,0.566666667,0.786620655,0.433333333,0.566666667,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,ga,0.0,EXTRACT,0.851595007,0.259290541,0.320363972,0.755430039513523,0.22081053007792878,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,HypE,9.0,EXTRACT,1.0,0.566666667,0.786620655,0.433333333,0.566666667,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,IBEA,9.0,EXTRACT,1.0,0.52,0.757912391,0.48,0.52,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,IBEA,0.0,EXTRACT,0.972938718,0.39059793,0.448900316,0.610002619587628,0.3800278492676537,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_9,SMSEMOA,9.0,EXTRACT,1.0,0.566666667,0.786620655,0.433333333,0.566666667,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,MOEAD,0.0,EXTRACT,0.850171777,0.12898166,0.233056275,0.8838107518149422,0.10965656708260982,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_12,AUTHOR_UNSGA3,12.0,STD,1.0,0.986666667,0.994569607,0.013333332999999947,0.986666667,63.13403249
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,DBEA,0.0,EXTRACT,0.962280643,0.401182432,0.45116557,0.6000043580157799,0.3860500886252638,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_1,DBEA,1.0,EXTRACT,0.96091952,0.40170165,0.45052518,0.5995733479147926,0.38600295670120804,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_1,ga,1.0,EXTRACT,0.827633379,0.255489865,0.309556646,0.7642025864603417,0.2114519402702038,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,HypE,0.0,EXTRACT,0.957604975,0.404761507,0.450682776,0.5967463461921335,0.38760163279169735,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,SMSEMOA,0.0,EXTRACT,0.970407794,0.399665496,0.453797562,0.6010634037677494,0.3878385123112758,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_1,MOEAD,1.0,EXTRACT,0.872913842,0.1339889,0.237977424,0.8752863056614167,0.11696076548435379,
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_0,NSGA2,0.0,EXTRACT,0.957604975,0.404761507,0.450682776,0.5967463461921335,0.38760163279169735,
migrationRule2,migrationRule2/num_iter_100pop_size_100/input/input_CO/run_27,PAPER_UNSGA3,27.0,STD,0.999589744,0.546666667,0.775552549,0.4533335186359756,0.5464423937198633,34.15299463
migrationRule3,migrationRule3/num_iter_100pop_size_100/input/input_CO/run_1,HypE,1.0,EXTRACT,0.950955263,0.407457967,0.448845892,0.594568286321405,0.3874742981699303,
