Rule,Algorithm,Run,F1
Rule3,QF-MIG,11,0.49344224086787014
Rule3,QF-MIG,12,0.4963680764978935
Rule3,QF-MIG,13,0.4987877195011266
Rule3,QF-MIG,14,0.48928282630814274
Rule3,QF-MIG,15,0.49458091517857145
Rule3,QF-MIG,17,0.4950242718446602
Rule3,QF-MIG,16,0.49709144383826137
Rule3,QF-MIG,18,0.4950991000058713
Rule3,QF-MIG,19,0.5023153195964567
Rule3,QF-MIG,20,0.4994677037998415
Rule3,QF-MIG,22,0.49121904495529334
Rule3,QF-MIG,21,0.4968309366480709
Rule3,QF-MIG,23,0.49701069300547496
Rule3,QF-MIG,24,0.4967085931552937
Rule3,QF-MIG,25,0.49200163568905064
Rule3,QF-MIG,26,0.49588843708486974
Rule3,QF-MIG,28,0.49941586389075665
Rule3,QF-MIG,27,0.5041724065522236
Rule3,QF-MIG,29,0.4926688702432409
Rule3,QF-MIG,0,0.49835510109017944
Rule3,QF-MIG,1,0.49016496324188635
Rule3,QF-MIG,3,0.48848056230475534
Rule3,QF-MIG,2,0.4943235225865255
Rule3,QF-MIG,4,0.49503888517042544
Rule3,QF-MIG,5,0.4830368522752108
Rule3,QF-MIG,6,0.4970544924121715
Rule3,QF-MIG,7,0.4905936618860087
Rule3,QF-MIG,8,0.495224628596136
Rule3,QF-MIG,9,0.48765603155495574
Rule3,QF-MIG,10,0.4991316411813711
Rule3,QF-MIG,11,0.5054234206450345
Rule3,QF-MIG,12,0.49039146699919833
Rule3,QF-MIG,13,0.4917916202410634
Rule3,QF-MIG,14,0.4969344539854894
Rule3,QF-MIG,15,0.49990818127256276
Rule3,QF-MIG,16,0.48948158215125004
Rule3,QF-MIG,17,0.49413376631608713
Rule3,QF-MIG,18,0.5038195118247091
Rule3,QF-MIG,19,0.4828994298128704
Rule3,QF-MIG,20,0.5048121902071733
Rule3,QF-MIG,21,0.49426202191684143
Rule3,QF-MIG,22,0.4965257381509016
Rule3,QF-MIG,23,0.5038135864884548
Rule3,QF-MIG,24,0.49631294762129274
Rule3,QF-MIG,25,0.5028936267854214
Rule3,QF-MIG,26,0.49926166545510164
Rule3,QF-MIG,27,0.5026761002652761
Rule3,QF-MIG,28,0.5006033433862697
Rule3,QF-MIG,29,0.4926502600311879
Rule3,QF-MIG,0,0.49310969748751765
Rule3,QF-MIG,1,0.49120093016885114
Rule3,QF-MIG,2,0.4941150408814461
Rule3,QF-MIG,3,0.5008329841445777
Rule3,QF-MIG,4,0.4946868459523985
Rule3,QF-MIG,5,0.4927908935080929
Rule3,QF-MIG,6,0.4986178897593251
Rule3,QF-MIG,7,0.49248284883499494
Rule3,QF-MIG,8,0.4970857593006438
Rule3,QF-MIG,9,0.4888020171200949
Rule3,QF-MIG,10,0.49165062663609355
Rule3,QF-MIG,11,0.49084264927690535
Rule3,QF-MIG,12,0.4963660319411264
Rule3,QF-MIG,13,0.4897673756797746
Rule3,QF-MIG,14,0.4966987164993834
Rule3,QF-MIG,15,0.4981228136573497
Rule3,QF-MIG,16,0.4848015369186862
Rule3,QF-MIG,17,0.5029767278826206
Rule3,QF-MIG,18,0.4999151602676223
Rule3,QF-MIG,19,0.49165062663609355
Rule3,QF-MIG,20,0.4999219283432661
Rule3,QF-MIG,21,0.5034258070001925
Rule3,QF-MIG,22,0.4931575063395136
Rule4,QF-MIG,0,0.9910458041556652
Rule4,QF-MIG,1,0.9866642920747997
Rule3,QF-MIG,23,0.48959068647739734
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,4,0.9866642920747997
Rule4,QF-MIG,5,0.9909151792213843
Rule4,QF-MIG,6,0.9866642920747997
Rule3,QF-MIG,24,0.486285662605058
Rule4,QF-MIG,7,0.9820916083113305
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9866642920747997
Rule3,QF-MIG,25,0.48662192532569715
Rule4,QF-MIG,11,0.9823444529326882
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,12,0.9864715447154471
Rule3,QF-MIG,26,0.4889671660135463
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,15,0.9910458041556652
Rule3,QF-MIG,27,0.5005525378982711
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9864715447154471
Rule3,QF-MIG,28,0.5105559513149828
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9866642920747997
Rule4,QF-MIG,22,0.995490514905149
Rule4,QF-MIG,24,0.9955547640249331
Rule4,QF-MIG,23,0.9911722264663441
Rule4,QF-MIG,25,0.9866642920747997
Rule4,QF-MIG,26,0.995490514905149
Rule4,QF-MIG,27,0.9910458041556652
Rule4,QF-MIG,28,0.9820916083113305
Rule4,QF-MIG,29,0.9911722264663441
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,1,0.9910458041556652
Rule4,QF-MIG,2,0.9864715447154471
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,4,0.9864715447154471
Rule4,QF-MIG,5,0.9866642920747997
Rule4,QF-MIG,6,0.9820916083113305
Rule4,QF-MIG,7,0.9868508853877654
Rule4,QF-MIG,8,0.9910458041556652
Rule4,QF-MIG,9,0.9910458041556652
Rule4,QF-MIG,11,0.9866642920747997
Rule4,QF-MIG,10,0.9864715447154471
Rule4,QF-MIG,12,0.9864715447154471
Rule4,QF-MIG,13,0.9777738201246661
Rule3,QF-MIG,29,0.48662192532569715
Rule4,QF-MIG,15,0.9820916083113305
Rule4,QF-MIG,14,0.9955547640249331
Rule4,QF-MIG,16,0.9911722264663441
Rule4,QF-MIG,17,0.9911722264663441
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,20,0.9866642920747997
Rule4,QF-MIG,21,0.9866642920747997
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,23,0.9823444529326882
Rule4,QF-MIG,25,0.9910458041556652
Rule4,QF-MIG,24,0.9866642920747997
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9910458041556652
Rule4,QF-MIG,0,0.9820916083113305
Rule4,QF-MIG,1,0.9955547640249331
Rule4,QF-MIG,2,1.0
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,4,0.9910458041556652
Rule4,QF-MIG,5,0.9910458041556652
Rule4,QF-MIG,6,0.9820916083113305
Rule4,QF-MIG,7,0.9910458041556652
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9911722264663441
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,15,0.9911722264663441
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9910458041556652
Rule4,QF-MIG,19,0.9955547640249331
Rule4,QF-MIG,18,0.9864715447154471
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9820916083113305
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,24,0.995490514905149
Rule4,QF-MIG,25,0.9910458041556652
Rule4,QF-MIG,26,0.9910458041556652
Rule4,QF-MIG,27,0.9910458041556652
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9866642920747997
Rule4,QF-MIG,0,0.9820916083113305
Rule4,QF-MIG,1,0.9955547640249331
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,4,0.9955547640249331
Rule4,QF-MIG,5,0.9910458041556652
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,7,0.9910458041556652
Rule4,QF-MIG,8,0.9910458041556652
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9910458041556652
Rule4,QF-MIG,12,0.9909151792213843
Rule4,QF-MIG,11,0.9866642920747997
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,15,0.9910458041556652
Rule4,QF-MIG,16,0.9910458041556652
Rule4,QF-MIG,17,0.9910458041556652
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9910458041556652
Rule4,QF-MIG,20,0.9866642920747997
Rule4,QF-MIG,21,0.9820916083113305
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,25,0.9910458041556652
Rule4,QF-MIG,24,0.9910458041556652
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9911722264663441
Rule4,QF-MIG,29,0.9820916083113305
Rule4,QF-MIG,0,0.9820916083113305
Rule4,QF-MIG,1,0.9955547640249331
Rule4,QF-MIG,2,0.9820916083113305
Rule4,QF-MIG,4,0.9866642920747997
Rule4,QF-MIG,3,0.9910458041556652
Rule4,QF-MIG,5,0.9910458041556652
Rule4,QF-MIG,6,0.9864715447154471
Rule4,QF-MIG,8,1.0
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9910458041556652
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,14,0.9909151792213843
Rule4,QF-MIG,15,0.9866642920747997
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9910458041556652
Rule4,QF-MIG,19,0.9955547640249331
Rule4,QF-MIG,20,0.9866642920747997
Rule4,QF-MIG,21,0.9911722264663441
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,23,0.9955547640249331
Rule4,QF-MIG,24,0.9910458041556652
Rule4,QF-MIG,25,0.9911722264663441
Rule4,QF-MIG,26,0.9955547640249331
Rule4,QF-MIG,27,0.9911722264663441
Rule4,QF-MIG,28,0.9910458041556652
Rule4,QF-MIG,29,0.9866642920747997
Rule4,QF-MIG,0,0.9820916083113305
Rule4,QF-MIG,1,0.9866642920747997
Rule4,QF-MIG,2,1.0
Rule4,QF-MIG,3,0.9910458041556652
Rule4,QF-MIG,5,0.9955547640249331
Rule4,QF-MIG,4,0.9955547640249331
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,7,0.9909151792213843
Rule4,QF-MIG,8,0.9955547640249331
Rule4,QF-MIG,10,0.9910458041556652
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,11,0.9910458041556652
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,14,0.9820916083113305
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,15,0.9910458041556652
Rule4,QF-MIG,16,0.995490514905149
Rule4,QF-MIG,17,0.9955547640249331
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,20,0.9866642920747997
Rule4,QF-MIG,21,0.9910458041556652
Rule4,QF-MIG,22,0.9820916083113305
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,24,0.9866642920747997
Rule4,QF-MIG,25,0.9910458041556652
Rule4,QF-MIG,26,0.9820916083113305
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9955547640249331
Rule4,QF-MIG,29,0.9866642920747997
Rule4,QF-MIG,0,0.9955547640249331
Rule4,QF-MIG,1,0.9955547640249331
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9910458041556652
Rule4,QF-MIG,4,0.9866642920747997
Rule4,QF-MIG,5,0.9866642920747997
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,8,0.9864715447154471
Rule4,QF-MIG,9,0.9910458041556652
Rule4,QF-MIG,10,0.9820916083113305
Rule4,QF-MIG,11,0.9955547640249331
Rule4,QF-MIG,12,0.9864715447154471
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,14,0.9864715447154471
Rule4,QF-MIG,15,0.9820916083113305
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,21,0.9866642920747997
Rule4,QF-MIG,22,0.9910458041556652
Rule4,QF-MIG,20,0.995490514905149
Rule4,QF-MIG,23,0.995490514905149
Rule4,QF-MIG,25,0.9820916083113305
Rule4,QF-MIG,24,0.9955547640249331
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.9909151792213843
Rule4,QF-MIG,28,0.9911722264663441
Rule4,QF-MIG,29,0.9866642920747997
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,1,0.9910458041556652
Rule4,QF-MIG,2,1.0
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,5,0.9820916083113305
Rule4,QF-MIG,4,0.9866642920747997
Rule4,QF-MIG,6,0.9820916083113305
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,8,0.9955547640249331
Rule4,QF-MIG,9,0.9910458041556652
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,11,0.9866642920747997
Rule4,QF-MIG,13,0.9820916083113305
Rule4,QF-MIG,14,0.9911722264663441
Rule4,QF-MIG,15,0.9820916083113305
Rule4,QF-MIG,16,0.9864715447154471
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9864715447154471
Rule4,QF-MIG,19,0.9910458041556652
Rule4,QF-MIG,20,0.9820916083113305
Rule4,QF-MIG,21,0.9866642920747997
Rule4,QF-MIG,22,1.0
Rule4,QF-MIG,23,0.9955547640249331
Rule4,QF-MIG,24,0.9910458041556652
Rule4,QF-MIG,25,0.9910458041556652
Rule4,QF-MIG,26,0.9911722264663441
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9911722264663441
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,1,0.9910458041556652
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9910458041556652
Rule4,QF-MIG,4,0.9820916083113305
Rule4,QF-MIG,5,0.9866642920747997
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,8,0.9955547640249331
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9910458041556652
Rule4,QF-MIG,11,0.9910458041556652
Rule4,QF-MIG,12,0.9820916083113305
Rule4,QF-MIG,13,0.9911722264663441
Rule4,QF-MIG,14,0.9910458041556652
Rule4,QF-MIG,15,0.9866642920747997
Rule4,QF-MIG,16,0.9911722264663441
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9823444529326882
Rule4,QF-MIG,19,0.9911722264663441
Rule4,QF-MIG,20,0.9911722264663441
Rule4,QF-MIG,21,0.9866642920747997
Rule4,QF-MIG,22,0.9910458041556652
Rule4,QF-MIG,23,0.9955547640249331
Rule4,QF-MIG,24,0.9866642920747997
Rule4,QF-MIG,25,0.9866642920747997
Rule4,QF-MIG,26,0.9910458041556652
Rule4,QF-MIG,27,0.9910458041556652
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9911722264663441
Rule4,QF-MIG,0,0.995490514905149
Rule4,QF-MIG,1,0.9955547640249331
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9864715447154471
Rule4,QF-MIG,4,0.9868508853877654
Rule4,QF-MIG,5,0.9820916083113305
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,7,0.9909151792213843
Rule4,QF-MIG,8,0.9910458041556652
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9910458041556652
Rule4,QF-MIG,12,0.9910458041556652
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,14,0.9864715447154471
Rule4,QF-MIG,15,0.9866642920747997
Rule4,QF-MIG,16,0.9910458041556652
Rule4,QF-MIG,17,0.9955547640249331
Rule4,QF-MIG,18,0.9864715447154471
Rule4,QF-MIG,19,0.9823444529326882
Rule4,QF-MIG,20,0.9911722264663441
Rule4,QF-MIG,21,0.9911722264663441
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,23,0.9820916083113305
Rule4,QF-MIG,24,0.9820916083113305
Rule4,QF-MIG,25,0.9955547640249331
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9910458041556652
Rule4,QF-MIG,29,0.9910458041556652
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,1,0.9866642920747997
Rule4,QF-MIG,2,0.9910458041556652
Rule4,QF-MIG,3,0.9868508853877654
Rule4,QF-MIG,4,0.9866642920747997
Rule4,QF-MIG,5,0.9910458041556652
Rule4,QF-MIG,6,0.9911722264663441
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9866642920747997
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,15,0.9820916083113305
Rule4,QF-MIG,16,0.9910458041556652
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9864715447154471
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,24,0.9910458041556652
Rule4,QF-MIG,25,0.9911722264663441
Rule4,QF-MIG,26,0.9864715447154471
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,1.0
Rule4,QF-MIG,0,0.9823444529326882
Rule4,QF-MIG,1,0.9866642920747997
Rule4,QF-MIG,2,0.9910458041556652
Rule4,QF-MIG,3,0.9955547640249331
Rule4,QF-MIG,4,0.9866642920747997
Rule4,QF-MIG,5,0.9864715447154471
Rule4,QF-MIG,6,0.9820916083113305
Rule4,QF-MIG,7,0.9910458041556652
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9910458041556652
Rule4,QF-MIG,10,0.9910458041556652
Rule4,QF-MIG,11,0.9864715447154471
Rule4,QF-MIG,12,0.9910458041556652
Rule4,QF-MIG,14,0.9910458041556652
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,15,0.9866642920747997
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9911722264663441
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,20,0.9866642920747997
Rule4,QF-MIG,21,0.9909151792213843
Rule4,QF-MIG,22,0.9820916083113305
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,24,0.9909151792213843
Rule4,QF-MIG,25,0.9866642920747997
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.995490514905149
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9866642920747997
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,1,0.9825892857142857
Rule4,QF-MIG,2,0.9864715447154471
Rule4,QF-MIG,3,0.9911722264663441
Rule4,QF-MIG,4,0.9910458041556652
Rule4,QF-MIG,5,0.9955547640249331
Rule4,QF-MIG,7,0.9820916083113305
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9955547640249331
Rule4,QF-MIG,10,0.9911722264663441
Rule4,QF-MIG,11,0.9866642920747997
Rule4,QF-MIG,12,0.9820916083113305
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,15,0.9910458041556652
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,16,0.995490514905149
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9910458041556652
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9866642920747997
Rule4,QF-MIG,22,0.9910458041556652
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,24,0.9910458041556652
Rule4,QF-MIG,25,0.9864715447154471
Rule4,QF-MIG,27,0.9910458041556652
Rule4,QF-MIG,26,0.9820916083113305
Rule4,QF-MIG,28,0.9911722264663441
Rule4,QF-MIG,29,0.9864715447154471
Rule4,QF-MIG,0,0.9910458041556652
Rule4,QF-MIG,1,0.9866642920747997
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,4,0.9910458041556652
Rule4,QF-MIG,5,0.9866642920747997
Rule4,QF-MIG,6,0.9866642920747997
Rule4,QF-MIG,7,0.9910458041556652
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9955547640249331
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9911722264663441
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,14,1.0
Rule4,QF-MIG,15,0.9910458041556652
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9866642920747997
Rule4,QF-MIG,18,0.9955547640249331
Rule4,QF-MIG,19,0.9868508853877654
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9864715447154471
Rule4,QF-MIG,22,0.9820916083113305
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,24,0.9910458041556652
Rule4,QF-MIG,25,0.9864715447154471
Rule4,QF-MIG,26,0.995490514905149
Rule4,QF-MIG,27,0.9820916083113305
Rule4,QF-MIG,28,0.9910458041556652
Rule4,QF-MIG,29,0.9820916083113305
Rule4,QF-MIG,0,0.9910458041556652
Rule4,QF-MIG,1,0.9911722264663441
Rule4,QF-MIG,2,0.9866642920747997
Rule4,QF-MIG,3,0.9910458041556652
Rule4,QF-MIG,4,0.9910458041556652
Rule4,QF-MIG,5,0.9866642920747997
Rule4,QF-MIG,6,0.9910458041556652
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9955547640249331
Rule4,QF-MIG,12,0.9868508853877654
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,15,0.9866642920747997
Rule4,QF-MIG,16,0.9955547640249331
Rule4,QF-MIG,17,0.9910458041556652
Rule4,QF-MIG,18,0.9820916083113305
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,20,0.9866642920747997
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,21,0.9910458041556652
Rule4,QF-MIG,24,0.9911722264663441
Rule4,QF-MIG,23,0.9911722264663441
Rule4,QF-MIG,25,0.9820916083113305
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.9866642920747997
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9820916083113305
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,2,0.9910458041556652
Rule4,QF-MIG,1,0.9866642920747997
Rule4,QF-MIG,3,0.9820916083113305
Rule4,QF-MIG,4,0.9955547640249331
Rule4,QF-MIG,5,0.9911722264663441
Rule4,QF-MIG,6,0.9825892857142857
Rule4,QF-MIG,7,0.9866642920747997
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9866642920747997
Rule4,QF-MIG,10,0.9864715447154471
Rule4,QF-MIG,13,0.9866642920747997
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,11,0.9910458041556652
Rule4,QF-MIG,14,0.9866642920747997
Rule4,QF-MIG,15,0.9910458041556652
Rule4,QF-MIG,16,0.9911722264663441
Rule4,QF-MIG,17,0.9955547640249331
Rule4,QF-MIG,18,0.9864715447154471
Rule4,QF-MIG,19,0.9866642920747997
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9911722264663441
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,23,0.9866642920747997
Rule4,QF-MIG,24,0.9866642920747997
Rule4,QF-MIG,25,0.9909151792213843
Rule4,QF-MIG,26,0.9866642920747997
Rule4,QF-MIG,27,0.9910458041556652
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9866642920747997
Rule4,QF-MIG,0,0.9866642920747997
Rule4,QF-MIG,1,0.9866642920747997
Rule4,QF-MIG,2,0.9864715447154471
Rule4,QF-MIG,3,0.9866642920747997
Rule4,QF-MIG,4,0.9955547640249331
Rule4,QF-MIG,6,0.9910458041556652
Rule4,QF-MIG,5,0.9910458041556652
Rule4,QF-MIG,7,0.9820916083113305
Rule4,QF-MIG,8,0.9866642920747997
Rule4,QF-MIG,9,0.9955547640249331
Rule4,QF-MIG,10,0.9910458041556652
Rule4,QF-MIG,11,0.9955547640249331
Rule4,QF-MIG,12,0.9910458041556652
Rule4,QF-MIG,13,0.9910458041556652
Rule4,QF-MIG,14,0.9910458041556652
Rule4,QF-MIG,15,0.9868508853877654
Rule4,QF-MIG,16,0.9911722264663441
Rule4,QF-MIG,17,0.9910458041556652
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9911722264663441
Rule4,QF-MIG,20,0.9910458041556652
Rule4,QF-MIG,21,0.9820916083113305
Rule4,QF-MIG,23,0.9955547640249331
Rule4,QF-MIG,22,0.9866642920747997
Rule4,QF-MIG,24,0.9955547640249331
Rule4,QF-MIG,25,0.9955547640249331
Rule4,QF-MIG,26,0.9910458041556652
Rule4,QF-MIG,27,0.9910458041556652
Rule4,QF-MIG,28,0.9866642920747997
Rule4,QF-MIG,29,0.9911722264663441
Rule4,QF-MIG,1,0.9820916083113305
Rule4,QF-MIG,0,0.9864715447154471
Rule4,QF-MIG,3,0.9955547640249331
Rule4,QF-MIG,2,0.9909151792213843
Rule4,QF-MIG,4,0.9910458041556652
Rule4,QF-MIG,5,0.9866642920747997
Rule4,QF-MIG,6,0.9910458041556652
Rule4,QF-MIG,7,0.9910458041556652
Rule4,QF-MIG,8,0.9868508853877654
Rule4,QF-MIG,9,0.9910458041556652
Rule4,QF-MIG,10,0.9866642920747997
Rule4,QF-MIG,11,0.9955547640249331
Rule4,QF-MIG,12,0.9866642920747997
Rule4,QF-MIG,13,0.9868508853877654
Rule4,QF-MIG,14,0.9820916083113305
Rule4,QF-MIG,15,0.9910458041556652
Rule4,QF-MIG,16,0.9866642920747997
Rule4,QF-MIG,17,0.9910458041556652
Rule4,QF-MIG,18,0.9866642920747997
Rule4,QF-MIG,19,0.9820916083113305
Rule4,QF-MIG,20,0.9910458041556652
