Rule,Instance,Algorithm,Run,Type,Group,Param_Value,Precision,Recall,F1,ED,HV,Time
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,POP_SIZE,150,1.0,1.0,1.0,0.0,1.0,31.529847145080566
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_26,QIMIG,26,INTEGRATED,1.0,1.0,1.0,1.0,0.0,81.99392580986023
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,Q_GUIDED,22,SENS,GREEDY_RATIO,0.1,1.0,1.0,1.0,0.0,1.0,78.79790425300598
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_5,QIMIG,5,INTEGRATED,1.0,1.0,1.0,1.0,0.0,73.24781942367554
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_14,QIMIG,14,INTEGRATED,1.0,1.0,1.0,1.0,0.0,27.24110722541809
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_11,QIMIG,11,INTEGRATED,1.0,1.0,1.0,1.0,0.0,140.88439917564392
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_10,QIMIG,10,INTEGRATED,1.0,1.0,1.0,1.0,0.0,46.40356397628784
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,GREEDY_RATIO,0.4,1.0,1.0,1.0,0.0,1.0,49.0411274433136
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,71.06479048728943
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,65.33693099021912
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,LEARNING_RATE,0.5,1.0,1.0,1.0,0.0,1.0,65.11097526550293
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,73.36465215682983
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_17,QIMIG,17,INTEGRATED,1.0,1.0,1.0,1.0,0.0,129.8072428703308
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_6,QIMIG,6,INTEGRATED,1.0,1.0,1.0,1.0,0.0,85.26480460166931
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,LEARNING_RATE,0.15,1.0,1.0,1.0,0.0,1.0,47.22501873970032
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,GREEDY_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,55.81824564933777
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_1,QIMIG,1,INTEGRATED,1.0,1.0,1.0,1.0,0.0,125.01161003112793
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_15,QIMIG,15,INTEGRATED,1.0,1.0,1.0,1.0,0.0,40.82395601272583
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,POP_SIZE,50,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,58.4899582862854
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,57.48717212677002
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_9,QIMIG,9,INTEGRATED,1.0,1.0,1.0,1.0,0.0,93.69729375839233
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,77.84123253822327
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_27,QIMIG,27,INTEGRATED,1.0,1.0,1.0,1.0,0.0,101.50984477996826
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,45.3716938495636
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_8,QIMIG,8,INTEGRATED,1.0,1.0,1.0,1.0,0.0,96.71276926994324
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,GREEDY_RATIO,0.2,1.0,1.0,1.0,0.0,1.0,73.45696330070496
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_2,QIMIG,2,INTEGRATED,1.0,1.0,1.0,1.0,0.0,102.9495358467102
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,Q_GUIDED,22,SENS,HYBRID_RATIO,0.99,1.0,0.9891891891891892,0.9944893126062666,0.010810810810810811,0.9891891891891892,106.93198037147522
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_18,QIMIG,18,INTEGRATED,1.0,1.0,1.0,1.0,0.0,50.47514081001282
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,GREEDY_RATIO,0.1,1.0,1.0,1.0,0.0,1.0,80.25704741477966
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_4,QIMIG,4,INTEGRATED,1.0,1.0,1.0,1.0,0.0,108.56459856033325
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,69.47379326820374
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,HYBRID_RATIO,0.7,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,59.085864305496216
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_20,QIMIG,20,INTEGRATED,1.0,1.0,1.0,1.0,0.0,145.55991888046265
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_19,QIMIG,19,INTEGRATED,1.0,1.0,1.0,1.0,0.0,62.26113677024841
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,HYBRID_RATIO,0.3,1.0,1.0,1.0,0.0,1.0,68.01079177856445
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_23,QIMIG,23,INTEGRATED,1.0,1.0,1.0,1.0,0.0,145.32748246192932
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,Q_GUIDED,23,SENS,HYBRID_RATIO,0.99,1.0,0.9891891891891892,0.9944893126062666,0.010810810810810811,0.9891891891891892,105.0890851020813
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_16,QIMIG,16,INTEGRATED,1.0,1.0,1.0,1.0,0.0,76.22202134132385
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,78.63793992996216
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_13,QIMIG,13,INTEGRATED,1.0,1.0,1.0,1.0,0.0,84.89991998672485
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,GREEDY_RATIO,0.4,1.0,1.0,1.0,0.0,1.0,73.99083161354065
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,POP_SIZE,50,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,72.55978322029114
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_17,QIMIG,17,INTEGRATED,1.0,1.0,1.0,1.0,0.0,83.11805248260498
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,GREEDY_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,75.11350417137146
migrationRule4,migrationRule4/num_iter_100pop_size_100/input/input_CO/run_25,QIMIG,25,INTEGRATED,1.0,1.0,1.0,1.0,0.0,151.64528512954712
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,LEARNING_RATE,0.5,1.0,1.0,1.0,0.0,1.0,87.89738440513611
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,POP_SIZE,100,1.0,1.0,1.0,0.0,1.0,74.4173047542572
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_1,QIMIG,1,INTEGRATED,1.0,1.0,1.0,1.0,0.0,81.10166668891907
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,QIMIG,26,INTEGRATED,1.0,1.0,1.0,1.0,0.0,74.85261034965515
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,GREEDY_RATIO,0.2,1.0,1.0,1.0,0.0,1.0,83.05144357681274
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_20,QIMIG,20,INTEGRATED,1.0,1.0,1.0,1.0,0.0,80.68984365463257
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,POP_SIZE,150,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,74.42875838279724
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_21,QIMIG,21,INTEGRATED,1.0,1.0,1.0,1.0,0.0,80.77873134613037
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,QIMIG,25,INTEGRATED,1.0,1.0,1.0,1.0,0.0,78.99062609672546
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,GREEDY_RATIO,0.1,1.0,1.0,1.0,0.0,1.0,87.48041844367981
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,QIMIG,27,INTEGRATED,1.0,1.0,1.0,1.0,0.0,74.8620355129242
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,QIMIG,24,INTEGRATED,1.0,1.0,1.0,1.0,0.0,82.85909843444824
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_22,QIMIG,22,INTEGRATED,1.0,1.0,1.0,1.0,0.0,84.33376049995422
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,79.56704759597778
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_23,QIMIG,23,INTEGRATED,1.0,1.0,1.0,1.0,0.0,86.17162346839905
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,POP_SIZE,50,1.0,1.0,1.0,0.0,1.0,51.61311960220337
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_5,QIMIG,5,INTEGRATED,1.0,1.0,1.0,1.0,0.0,67.44653630256653
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,LEARNING_RATE,0.15,1.0,1.0,1.0,0.0,1.0,72.87438726425171
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_4,QIMIG,4,INTEGRATED,1.0,1.0,1.0,1.0,0.0,69.33210754394531
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,HYBRID_RATIO,0.3,1.0,1.0,1.0,0.0,1.0,70.47969841957092
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,QIMIG,28,INTEGRATED,1.0,1.0,1.0,1.0,0.0,83.201993227005
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,POP_SIZE,150,1.0,1.0,1.0,0.0,1.0,49.64937782287598
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_2,QIMIG,2,INTEGRATED,1.0,1.0,1.0,1.0,0.0,82.50980114936829
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,LEARNING_RATE,0.5,1.0,1.0,1.0,0.0,1.0,78.81010317802429
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,QIMIG,3,INTEGRATED,1.0,1.0,1.0,1.0,0.0,82.66173839569092
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,GREEDY_RATIO,0.2,1.0,1.0,1.0,0.0,1.0,64.5978319644928
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,POP_SIZE,100,1.0,1.0,1.0,0.0,1.0,58.00372314453125
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,QIMIG,29,INTEGRATED,1.0,1.0,1.0,1.0,0.0,86.51791024208069
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,GREEDY_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,64.26540946960449
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,82.92392039299011
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,GREEDY_RATIO,0.1,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,24.122923374176025
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,LEARNING_RATE,0.05,1.0,1.0,1.0,0.0,1.0,88.0964925289154
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,HYBRID_RATIO,0.7,1.0,1.0,1.0,0.0,1.0,29.215071201324463
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,LEARNING_RATE,0.05,1.0,1.0,1.0,0.0,1.0,45.028889417648315
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,GREEDY_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,21.540632009506226
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,GREEDY_RATIO,0.1,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,79.26558899879456
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,LEARNING_RATE,0.15,1.0,1.0,1.0,0.0,1.0,46.7211811542511
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,LEARNING_RATE,0.5,1.0,1.0,1.0,0.0,1.0,42.237873792648315
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_7,QIMIG,7,INTEGRATED,1.0,1.0,1.0,1.0,0.0,85.1728286743164
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_6,QIMIG,6,INTEGRATED,1.0,1.0,1.0,1.0,0.0,85.73106741905212
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,105.4058141708374
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,GREEDY_RATIO,0.4,1.0,1.0,1.0,0.0,1.0,81.6778793334961
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,HYBRID_RATIO,0.7,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,89.14554381370544
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,89.3776535987854
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_8,QIMIG,8,INTEGRATED,1.0,1.0,1.0,1.0,0.0,84.8750832080841
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,GREEDY_RATIO,0.2,1.0,1.0,1.0,0.0,1.0,37.59213209152222
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_24,Q_GUIDED,24,SENS,HYBRID_RATIO,0.99,1.0,0.9837837837837838,0.9917345335590082,0.01621621621621616,0.9837837837837838,129.69327521324158
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,POP_SIZE,150,1.0,1.0,1.0,0.0,1.0,26.297880172729492
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,66.0099184513092
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,LEARNING_RATE,0.05,1.0,1.0,1.0,0.0,1.0,24.23270344734192
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_9,QIMIG,9,INTEGRATED,1.0,1.0,1.0,1.0,0.0,90.27543449401855
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,POP_SIZE,50,1.0,1.0,1.0,0.0,1.0,36.79508996009827
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,21.43176579475403
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,POP_SIZE,100,1.0,1.0,1.0,0.0,1.0,36.92479872703552
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,32.1231734752655
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,81.95489549636841
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,HYBRID_RATIO,0.3,1.0,1.0,1.0,0.0,1.0,59.62457013130188
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,LEARNING_RATE,0.15,1.0,1.0,1.0,0.0,1.0,32.48512363433838
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,POP_SIZE,50,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,17.504023551940918
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,GREEDY_RATIO,0.4,1.0,1.0,1.0,0.0,1.0,47.94202637672424
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,67.1924557685852
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,GREEDY_RATIO,0.1,1.0,1.0,1.0,0.0,1.0,31.240304231643677
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,21.921907663345337
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,26.065142154693604
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,HYBRID_RATIO,0.3,1.0,1.0,1.0,0.0,1.0,21.35074496269226
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,75.75630855560303
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_26,Q_GUIDED,26,SENS,HYBRID_RATIO,0.99,1.0,0.9891891891891892,0.9944893126062666,0.010810810810810811,0.9891891891891892,74.63016963005066
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,POP_SIZE,150,1.0,1.0,1.0,0.0,1.0,36.53400492668152
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_25,Q_GUIDED,25,SENS,HYBRID_RATIO,0.99,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,123.61246967315674
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,HYBRID_RATIO,0.7,1.0,1.0,1.0,0.0,1.0,25.987519025802612
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,POP_SIZE,100,1.0,1.0,1.0,0.0,1.0,38.81436896324158
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,LEARNING_RATE,0.5,0.9946236559139785,1.0,0.9972438404008959,0.005376344086021501,0.9946236559139785,52.9302933216095
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,LEARNING_RATE,0.05,1.0,1.0,1.0,0.0,1.0,36.7962760925293
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,57.83377647399902
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,LEARNING_RATE,0.15,1.0,1.0,1.0,0.0,1.0,36.30067205429077
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,LEARNING_RATE,0.5,1.0,1.0,1.0,0.0,1.0,31.659038543701172
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,POP_SIZE,100,1.0,1.0,1.0,0.0,1.0,20.236215591430664
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,POP_SIZE,50,1.0,0.9945945945945946,0.9972444262257749,0.00540540540540535,0.9945945945945946,29.895071268081665
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,GREEDY_RATIO,0.2,1.0,1.0,1.0,0.0,1.0,41.083597898483276
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,HYBRID_RATIO,0.99,1.0,0.9837837837837838,0.9917345335590082,0.01621621621621616,0.9837837837837838,62.87259340286255
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_25,QIMIG,25,INTEGRATED,0.7911464245175936,1.0,0.9139875089712461,0.7911464245175936,0.20885357548240635,90.28167414665222
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,POP_SIZE,150,1.0,1.0,1.0,0.0,1.0,30.79802441596985
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,HYBRID_RATIO,0.3,1.0,1.0,1.0,0.0,1.0,71.69106125831604
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,50.300612926483154
migrationRule7,migrationRule7/num_iter_100pop_size_100/input/input_CO/run_11,QIMIG,11,INTEGRATED,0.7929465301478953,1.0,0.914865746584071,0.7929465301478953,0.2070534698521047,139.5299632549286
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,83.46649813652039
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,GREEDY_RATIO,0.4,1.0,1.0,1.0,0.0,1.0,62.74769043922424
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,POP_SIZE,250,1.0,1.0,1.0,0.0,1.0,50.84979557991028
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,80.88513517379761
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,HYBRID_RATIO,0.7,1.0,1.0,1.0,0.0,1.0,92.39624309539795
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,GREEDY_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,67.45002341270447
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,GREEDY_RATIO,0.2,1.0,1.0,1.0,0.0,1.0,93.8423593044281
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_28,Q_GUIDED,28,SENS,GREEDY_RATIO,0.1,1.0,1.0,1.0,0.0,1.0,79.71553492546082
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,GREEDY_RATIO,0.4,1.0,1.0,1.0,0.0,1.0,98.9780957698822
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_27,Q_GUIDED,27,SENS,GREEDY_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,99.93523073196411
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,HYBRID_RATIO,0.3,1.0,1.0,1.0,0.0,1.0,60.71068215370178
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,LEARNING_RATE,0.4,1.0,1.0,1.0,0.0,1.0,71.17393946647644
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,POP_SIZE,300,1.0,1.0,1.0,0.0,1.0,86.96937108039856
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,GREEDY_RATIO,0.2,0.9946236559139785,1.0,0.9972438404008959,0.005376344086021501,0.9946236559139785,77.69095802307129
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,LEARNING_RATE,0.5,1.0,1.0,1.0,0.0,1.0,85.00809288024902
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,LEARNING_RATE,0.05,1.0,1.0,1.0,0.0,1.0,89.02858090400696
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_29,Q_GUIDED,29,SENS,HYBRID_RATIO,0.5,1.0,1.0,1.0,0.0,1.0,94.7035002708435
migrationRule5,migrationRule5/num_iter_100pop_size_100/input/input_CO/run_3,Q_GUIDED,3,SENS,POP_SIZE,50,1.0,1.0,1.0,0.0,1.0,87.55556797981262
